,scene_name,avg_inv_psnr,std_inv_psnr,weighted_avg_inv_psnr,pair_density,coverage_score,mean_cos_sim,view_spread_angle,image_variance_avg,true_psnr,Layers,Feat,n_sample,Lr ,STD
1398,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0005,0.12
1399,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0005,0.14
1400,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0005,0.14
1401,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,8,256,32,0.0002,0.12
1402,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0005,0.14
1403,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,256,32,0.0002,0.12
1404,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0005,0.14
1405,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0001,0.0
1406,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0001,0.0
1407,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0001,0.0
1408,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0001,0.0
1409,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0001,0.12
1410,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0001,0.12
1411,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0001,0.12
1412,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0001,0.12
1413,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0001,0.14
1414,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0001,0.14
1415,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0001,0.14
1416,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0001,0.14
1417,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0002,0.0
1418,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0002,0.0
1419,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0002,0.0
1420,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,64,72,0.0001,0.0
1421,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,128,16,0.0001,0.14
1422,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,256,64,0.0001,0.12
1423,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,64,16,0.0002,0.0
1424,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,64,32,0.0005,0.14
1425,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,64,16,0.0002,0.12
1426,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,64,64,0.0005,0.0
1427,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,128,32,0.0005,0.12
1428,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,256,64,0.0002,0.12
1429,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,256,16,0.0005,0.14
1430,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,256,32,0.0002,0.0
1431,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,256,32,0.0005,0.14
1432,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,128,72,0.0005,0.12
1433,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,128,72,0.0001,0.12
1434,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,256,16,0.0001,0.0
1435,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,128,16,0.0001,0.14
1436,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,64,72,0.0001,0.12
1437,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,256,16,0.0002,0.0
1438,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,4,256,32,0.0005,0.14
1439,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,8,256,64,0.0005,0.12
1440,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,64,64,0.0005,0.14
1441,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,64,64,0.0005,0.0
1442,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,64,0.0005,0.0
1443,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,32,0.0005,0.0
1444,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,16,0.0005,0.0
1445,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,72,0.0005,0.0
1446,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,64,0.0005,0.12
1447,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,32,0.0005,0.12
1448,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,16,0.0005,0.12
1449,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,72,0.0005,0.12
1450,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,64,0.0005,0.14
