Name,num_imgs,Layers,Feat,Lr ,STD,n_sample,PSNR
211,26,6,128,0.0001,0,72,18.84852409
211,26,6,128,0.0001,0.12,64,18.85313988
211,26,6,128,0.0001,0.12,32,18.85064507
211,26,6,128,0.0001,0.12,16,18.8458252
211,26,6,128,0.0001,0.12,72,18.84804344
276,26,4,128,0.0002,0.14,32,15.49427509
276,26,8,64,0.0002,0.14,32,15.6657114
276,26,10,256,0.0001,0.14,16,16.16256905
276,26,8,128,0.0002,0.12,16,15.96874714
276,26,8,128,0.0005,0,64,16.12952232
276,26,4,128,0.0005,0.12,64,15.82530212
276,26,10,128,0.0002,0,64,16.10841942
276,26,10,64,0.0001,0.14,32,15.68373585
276,26,4,64,0.0005,0,72,15.43738556
276,26,6,64,0.0002,0.12,32,15.54454327
276,26,6,64,0.0002,0.14,16,15.56337261
276,26,6,64,0.0001,0.14,72,15.3816824
276,26,10,64,0.0001,0.12,72,15.6800909
276,26,4,128,0.0005,0,16,15.85953426
276,26,8,128,0.0001,0.12,64,15.72785664
276,26,8,128,0.0002,0.14,32,15.94347095
276,26,6,128,0.0002,0.12,64,15.79608822
276,26,6,128,0.0002,0.14,32,15.78979015
276,26,8,256,0.0005,0.14,16,16.26735878
276,26,10,128,0.0001,0,16,15.93430233
276,26,10,256,0.0005,0.14,16,16.29617882
276,26,6,128,0.0005,0,64,16.00462151
276,26,6,128,0.0005,0,32,15.97056961
276,26,6,128,0.0005,0,16,16.01762962
276,26,6,128,0.0005,0,72,15.99792385
276,26,6,128,0.0005,0.12,64,15.98839283
276,26,6,128,0.0005,0.12,32,15.97521496
276,26,6,128,0.0005,0.12,16,16.01300621
276,26,6,128,0.0005,0.12,72,15.99163151
276,26,6,128,0.0005,0.14,64,16.00512695
276,26,6,128,0.0005,0.14,32,15.97131443
276,26,6,128,0.0005,0.14,16,16.01315689
276,26,6,128,0.0005,0.14,72,15.99346828
276,26,6,128,0.0001,0,64,15.6352644
276,26,6,128,0.0001,0,32,15.6421814
276,26,6,128,0.0001,0,16,15.64645672
276,26,6,128,0.0001,0,72,15.63467312
276,26,6,128,0.0001,0.12,64,15.63594055
276,26,6,128,0.0001,0.12,32,15.64324188
276,26,6,128,0.0001,0.12,16,15.64545441
276,26,6,128,0.0001,0.12,72,15.63371563
276,26,6,128,0.0001,0.14,64,15.63584137
276,26,6,128,0.0001,0.14,32,15.64144421
276,26,6,128,0.0001,0.14,16,15.64582825
276,26,6,128,0.0001,0.14,72,15.63431835
276,26,6,128,0.0002,0,64,15.79562378
276,26,6,128,0.0002,0,32,15.79206562
276,26,6,128,0.0002,0,16,15.76112366
276,26,6,128,0.0002,0,72,15.7972002
276,26,6,128,0.0002,0.12,32,15.78978634
383,26,10,128,0.0001,0.14,32,18.27911186
383,26,10,128,0.0005,0,72,18.44026756
383,26,10,128,0.0001,0.12,16,18.27342796
383,26,8,64,0.0002,0.12,72,18.13658714
383,26,8,256,0.0002,0.12,64,18.2605381
383,26,4,128,0.0002,0,32,18.16606712
383,26,8,256,0.0005,0.12,32,18.65905952
383,26,4,128,0.0005,0,16,17.71820259
383,26,10,256,0.0002,0.14,32,18.36153984
383,26,6,128,0.0002,0.14,72,18.15049362
383,26,8,128,0.0002,0,32,18.30071831
383,26,4,256,0.0002,0.12,32,18.09679604
383,26,8,64,0.0005,0.12,72,17.98276711
383,26,6,64,0.0005,0.12,16,18.10486031
383,26,10,128,0.0002,0.14,64,18.21007347
383,26,6,256,0.0001,0.14,32,18.24860954
383,26,8,256,0.0001,0.12,64,18.36377907
383,26,4,128,0.0002,0.14,72,18.16643715
383,26,8,256,0.0002,0,64,18.25806427
383,26,8,256,0.0005,0.14,72,18.50653267
383,26,6,128,0.0005,0,64,18.41916084
383,26,6,128,0.0005,0,32,18.39920998
383,26,6,128,0.0005,0,16,18.37947655
383,26,6,128,0.0005,0,72,18.41779327
383,26,6,128,0.0005,0.12,64,18.41912651
383,26,6,128,0.0005,0.12,32,18.39764214
383,26,6,128,0.0005,0.12,16,18.37796974
383,26,6,128,0.0005,0.12,72,18.41659737
383,26,6,128,0.0005,0.14,64,18.41547394
383,26,6,128,0.0005,0.14,32,18.39472389
383,26,6,128,0.0005,0.14,16,18.37897301
383,26,6,128,0.0005,0.14,72,18.41637993
383,26,6,128,0.0001,0,64,18.11335182
383,26,6,128,0.0001,0,32,18.1133709
383,26,6,128,0.0001,0,16,18.12080193
383,26,6,128,0.0001,0,72,18.11129189
383,26,6,128,0.0001,0.12,64,18.11253929
383,26,6,128,0.0001,0.12,32,18.11293983
383,26,6,128,0.0001,0.12,16,18.12035561
383,26,6,128,0.0001,0.12,72,18.11144257
383,26,6,128,0.0001,0.14,64,18.11263466
383,26,6,128,0.0001,0.14,32,18.11325264
383,26,6,128,0.0001,0.14,16,18.12006569
383,26,6,128,0.0001,0.14,72,18.11199379
383,26,6,128,0.0002,0,64,18.15242004
383,26,6,128,0.0002,0,32,18.15106392
383,26,6,128,0.0002,0,16,18.15700531
383,26,6,128,0.0002,0,72,18.14969063
383,26,6,128,0.0002,0.12,64,18.15195465
383,26,6,128,0.0002,0.12,32,18.1507473
144,26,10,64,0.0002,0,16,20.9965992
144,26,6,128,0.0005,0,16,22.57290077
144,26,10,64,0.0005,0,64,22.07014465
144,26,10,128,0.0001,0.14,72,20.29408836
144,26,4,256,0.0001,0.12,72,19.96709633
144,26,10,128,0.0005,0.12,64,22.33341408
144,26,10,128,0.0001,0,64,20.29387665
144,26,4,256,0.0001,0,16,19.96627998
144,26,10,256,0.0005,0.14,32,19.79635048
144,26,10,128,0.0005,0.14,16,22.39524269
144,26,6,64,0.0002,0,32,19.81519318
144,26,6,64,0.0001,0,72,20.40496826
144,26,6,128,0.0005,0,64,22.57115173
144,26,8,64,0.0002,0,32,20.23348045
144,26,6,64,0.0001,0.12,16,20.40483284
144,26,4,128,0.0002,0.12,16,19.91119576
144,26,10,256,0.0005,0,32,20.38866234
144,26,8,256,0.0001,0.14,32,20.52740669
144,26,4,128,0.0002,0.14,32,19.9115963
144,26,10,64,0.0005,0.12,64,22.02324867
144,26,6,128,0.0005,0,32,22.56993866
144,26,6,128,0.0005,0,72,22.56710815
144,26,6,128,0.0005,0.12,64,22.56997108
144,26,6,128,0.0005,0.12,32,22.57422447
144,26,6,128,0.0005,0.12,16,22.56286812
144,26,8,128,0.0005,0.12,16,22.32354546
144,26,6,128,0.0005,0.12,72,22.57002258
144,26,6,128,0.0005,0.14,64,22.57082558
144,26,6,128,0.0005,0.14,32,22.6151371
144,26,6,128,0.0005,0.14,16,22.56497383
144,26,6,128,0.0005,0.14,72,22.58038139
144,26,8,128,0.0005,0.14,72,22.46707344
144,26,6,128,0.0001,0,64,20.35166168
144,26,6,128,0.0001,0,32,20.35271072
144,26,6,128,0.0001,0,16,20.35331726
144,26,6,128,0.0001,0,72,20.3488903
144,26,6,256,0.0005,0.14,72,22.39945412
144,26,6,128,0.0001,0.12,64,20.35200691
144,26,6,128,0.0001,0.12,32,20.35094452
144,26,6,128,0.0001,0.12,16,20.35421181
144,26,6,128,0.0001,0.12,72,20.34963036
144,26,6,128,0.0001,0.14,64,20.35199928
144,26,8,256,0.0005,0.14,72,21.16097641
144,26,4,128,0.0005,0.14,72,21.00483322
144,26,8,128,0.0005,0.14,32,22.3779068
144,26,6,128,0.0001,0.14,32,20.35258675
144,26,6,128,0.0001,0.14,16,20.35210609
144,26,6,128,0.0001,0.14,72,20.35014153
144,26,6,128,0.0002,0,64,20.67396355
144,26,6,128,0.0002,0,32,20.67336464
374,26,6,64,0.0001,0.14,16,16.53324318
374,26,8,128,0.0002,0.12,32,16.69476509
374,26,6,128,0.0001,0.12,32,16.71087265
374,26,4,256,0.0005,0,72,15.87052917
374,26,10,64,0.0001,0,32,16.89271736
374,26,4,64,0.0002,0.12,64,16.59345818
374,26,10,64,0.0001,0,64,16.89153099
374,26,10,64,0.0001,0.14,64,16.88915825
374,26,10,256,0.0001,0.14,16,17.13926506
374,26,6,64,0.0005,0.14,16,16.6742878
374,26,8,64,0.0005,0.14,64,16.56624794
374,26,6,128,0.0001,0.14,16,16.72206116
374,26,8,64,0.0005,0.12,64,16.5707798
374,26,6,64,0.0001,0.14,32,16.54620552
374,26,4,64,0.0001,0.12,16,16.69906044
374,26,6,128,0.0005,0.12,32,16.67663956
374,26,4,128,0.0005,0.12,16,16.54293442
374,26,6,128,0.0002,0.14,72,16.64783287
374,26,6,256,0.0001,0.14,72,16.93366241
374,26,6,128,0.0001,0,16,16.71428871
374,26,10,256,0.0001,0.14,72,17.20100594
374,26,6,128,0.0005,0,64,16.73336029
374,26,6,128,0.0005,0,32,16.71900368
374,26,6,128,0.0005,0,16,16.74510193
374,26,6,128,0.0005,0,72,16.76220322
374,26,6,128,0.0005,0.12,64,16.75644684
374,26,6,128,0.0005,0.12,16,16.67159462
374,26,6,128,0.0005,0.12,72,16.77825546
374,26,6,128,0.0005,0.14,64,16.73931122
374,26,6,128,0.0005,0.14,32,16.72626877
374,26,6,128,0.0005,0.14,16,16.72047615
374,26,6,128,0.0005,0.14,72,16.78681946
374,26,6,128,0.0001,0,64,16.72278595
374,26,6,128,0.0001,0,32,16.71442986
374,26,6,128,0.0001,0,72,16.71698761
374,26,6,128,0.0001,0.12,64,16.7222538
374,26,6,128,0.0001,0.12,16,16.71881676
374,26,10,256,0.0002,0.14,72,17.58687401
374,26,6,128,0.0001,0.12,72,16.71968651
374,26,6,128,0.0001,0.14,64,16.72365379
374,26,6,128,0.0001,0.14,32,16.71525764
374,26,6,128,0.0001,0.14,72,16.71904564
374,26,6,128,0.0002,0,64,16.66306877
374,26,6,128,0.0002,0,32,16.64551353
374,26,6,128,0.0002,0,16,16.57300568
374,26,6,128,0.0002,0,72,16.66981316
374,26,6,128,0.0002,0.12,64,16.66074753
374,26,6,128,0.0002,0.12,32,16.65011787
374,26,6,128,0.0002,0.12,16,16.57537079
374,26,6,128,0.0002,0.12,72,16.66469002
42,26,4,128,0.0002,0.14,64,16.11232758
42,26,6,64,0.0001,0,64,15.89571857
42,26,4,128,0.0005,0.12,32,16.12967491
42,26,6,128,0.0002,0,72,16.1862545
42,26,10,256,0.0002,0.12,64,16.60622787
42,26,4,128,0.0001,0.12,32,15.95905685
42,26,4,128,0.0001,0.14,16,15.96366119
42,26,10,128,0.0002,0.12,72,16.38604546
42,26,6,256,0.0002,0.14,32,16.38204193
42,26,4,64,0.0001,0.14,16,15.70142746
42,26,8,64,0.0005,0.12,72,16.2918911
42,26,6,64,0.0001,0.12,72,15.89631748
42,26,4,128,0.0002,0.12,64,16.11210823
42,26,10,128,0.0005,0.14,64,16.50173378
42,26,6,64,0.0002,0.12,72,16.09864807
42,26,10,64,0.0002,0.14,32,16.34724426
42,26,6,128,0.0005,0,64,16.35493088
42,26,8,128,0.0002,0,16,16.33905411
42,26,10,64,0.0001,0,32,16.21284294
42,26,4,256,0.0005,0.14,72,16.13581276
42,26,10,256,0.0005,0.14,64,16.80854225
42,26,10,256,0.0005,0.12,64,16.79764748
42,26,6,128,0.0005,0,32,16.37169456
42,26,6,128,0.0005,0,16,16.43808937
42,26,6,128,0.0005,0,72,16.36253166
42,26,6,128,0.0005,0.12,64,16.36123466
42,26,6,128,0.0005,0.12,32,16.37959099
42,26,6,128,0.0005,0.12,16,16.44116211
42,26,6,128,0.0005,0.12,72,16.36156654
42,26,6,128,0.0005,0.14,64,16.35889626
42,26,6,128,0.0005,0.14,32,16.38552666
42,26,6,128,0.0005,0.14,16,16.43629265
42,26,6,128,0.0005,0.14,72,16.35864258
42,26,6,128,0.0001,0,64,16.06909943
42,26,6,128,0.0001,0,32,16.07633209
42,26,6,128,0.0001,0,16,16.08721352
42,26,6,128,0.0001,0,72,16.06869888
42,26,6,128,0.0001,0.12,64,16.0690136
42,26,6,128,0.0001,0.12,32,16.07661629
42,26,6,128,0.0001,0.12,16,16.0874157
42,26,6,128,0.0001,0.12,72,16.06800652
42,26,6,128,0.0001,0.14,64,16.06958199
42,26,6,128,0.0001,0.14,32,16.07482338
42,26,6,128,0.0001,0.14,16,16.08757591
42,26,6,128,0.0001,0.14,72,16.06821823
42,26,6,128,0.0002,0,64,16.20099068
42,26,6,128,0.0002,0,32,16.21041679
42,26,6,128,0.0002,0,16,16.20880318
42,26,6,128,0.0002,0.12,64,16.20148277
42,26,6,128,0.0002,0.12,32,16.21053123
59,26,8,256,0.0002,0.12,64,22.15135765
59,26,4,256,0.0002,0.14,64,22.08586884
59,26,8,128,0.0005,0,64,22.0852356
59,26,8,256,0.0002,0.12,16,22.1549511
59,26,6,64,0.0002,0.12,72,22.82780457
59,26,6,128,0.0002,0.14,72,23.02914429
59,26,8,128,0.0002,0,32,22.38858604
59,26,10,64,0.0005,0.14,16,22.30739784
59,26,4,128,0.0002,0.14,32,22.58584404
59,26,4,256,0.0002,0.14,32,22.08348274
59,26,4,256,0.0005,0,64,22.19236565
59,26,6,256,0.0001,0.14,16,22.16828918
59,26,8,256,0.0001,0.14,16,22.6923008
59,26,6,256,0.0002,0.14,16,22.23375893
59,26,6,256,0.0005,0.12,72,22.49295616
59,26,10,128,0.0001,0,32,22.98272896
59,26,8,64,0.0005,0,16,22.86060524
59,26,4,256,0.0001,0,16,22.48162842
59,26,6,256,0.0005,0,64,22.50072289
59,26,4,64,0.0002,0,64,21.79745293
59,26,10,128,0.0001,0,72,22.98129272
59,26,10,128,0.0001,0.14,32,22.9830265
59,26,10,128,0.0001,0.14,72,22.98001671
59,26,6,128,0.0005,0,64,22.93875122
59,26,6,128,0.0005,0,32,23.06116295
59,26,6,128,0.0005,0.12,72,23.00395775
59,26,6,128,0.0005,0.14,32,22.92364502
59,26,6,128,0.0005,0,72,22.98246574
59,26,6,128,0.0002,0.12,72,23.03129768
59,26,6,128,0.0002,0.12,32,23.03209877
59,26,6,128,0.0005,0,16,22.92355919
59,26,6,128,0.0005,0.12,64,23.03727531
59,26,6,128,0.0005,0.12,32,22.94875526
59,26,6,128,0.0005,0.12,16,23.01664543
59,26,6,128,0.0005,0.14,64,22.99619484
59,26,6,64,0.0005,0.12,32,22.1745224
59,26,6,128,0.0005,0.14,16,22.99504662
59,26,6,128,0.0005,0.14,72,22.97987938
59,26,6,128,0.0001,0,64,22.75038338
59,26,6,128,0.0001,0,32,22.7417202
59,26,10,128,0.0005,0.12,32,22.92273903
59,26,6,128,0.0001,0,16,22.75491333
59,26,10,128,0.0005,0.12,64,22.93153381
59,26,6,128,0.0001,0,72,22.74601936
59,26,6,128,0.0001,0.12,64,22.75098991
59,26,10,64,0.0005,0.12,32,22.30705261
59,26,6,128,0.0001,0.12,32,22.74098778
59,26,6,128,0.0001,0.12,16,22.75338936
59,26,6,128,0.0001,0.12,72,22.74523354
59,26,6,128,0.0001,0.14,64,22.75041008
281,26,6,128,0.0002,0,16,17.17484665
281,26,10,128,0.0005,0.14,72,17.69363594
281,26,6,64,0.0002,0.12,72,16.79892921
281,26,4,256,0.0005,0,72,17.29041481
281,26,10,64,0.0005,0.12,16,17.43113708
281,26,4,64,0.0002,0.12,32,16.57588005
281,26,10,64,0.0005,0.14,64,17.45152283
281,26,8,256,0.0002,0.12,16,17.61127472
281,26,8,64,0.0002,0.14,72,17.254179
281,26,8,128,0.0005,0,32,17.67775726
281,26,8,256,0.0001,0.12,32,17.2897892
281,26,4,128,0.0002,0,32,16.96837425
281,26,6,128,0.0005,0.12,16,17.3991642
281,26,4,128,0.0005,0.12,64,17.10459709
281,26,6,64,0.0002,0,16,16.81842613
281,26,4,64,0.0001,0.12,16,16.48363304
281,26,4,128,0.0001,0.14,72,16.77509308
281,26,8,128,0.0002,0,16,17.31631088
281,26,4,128,0.0005,0,32,17.11305618
281,26,6,64,0.0005,0.14,72,17.23501587
281,26,10,128,0.0005,0.14,32,17.63862419
281,26,10,128,0.0005,0.14,64,17.69769478
281,26,6,128,0.0005,0,64,17.45128632
281,26,6,128,0.0005,0,32,17.41243553
281,26,6,128,0.0005,0,16,17.39501381
281,26,10,256,0.0001,0.14,64,17.51067924
281,26,6,128,0.0005,0,72,17.4637661
281,26,6,128,0.0005,0.12,64,17.45979881
281,26,6,128,0.0005,0.12,32,17.41542053
281,26,6,128,0.0005,0.12,72,17.47146797
281,26,6,128,0.0005,0.14,64,17.45892525
281,26,6,128,0.0005,0.14,32,17.40966606
281,26,6,128,0.0005,0.14,16,17.39868927
281,26,6,128,0.0005,0.14,72,17.47109222
281,26,6,128,0.0001,0,64,16.89163208
281,26,6,128,0.0001,0,32,16.89826965
281,26,10,256,0.0005,0.14,64,17.79897118
281,26,6,128,0.0001,0,16,16.9068222
281,26,6,128,0.0001,0,72,16.89109421
281,26,6,128,0.0001,0.12,64,16.89181328
281,26,6,128,0.0001,0.12,32,16.89820671
281,26,6,128,0.0001,0.12,16,16.90655327
281,26,6,128,0.0001,0.12,72,16.89115715
281,26,6,128,0.0001,0.14,64,16.89260674
281,26,6,128,0.0001,0.14,32,16.8974514
281,26,6,128,0.0001,0.14,16,16.90696526
281,26,6,128,0.0001,0.14,72,16.89259529
281,26,6,128,0.0002,0,64,17.11863518
281,26,6,128,0.0002,0,32,17.1389637
281,26,6,128,0.0002,0,72,17.11682701
376,26,6,256,0.0002,0,16,18.57575798
376,26,6,128,0.0002,0.12,16,17.75611305
376,26,10,128,0.0001,0.14,32,18.23303986
376,26,4,256,0.0001,0.14,16,18.46236038
376,26,6,128,0.0002,0,16,17.75647926
376,26,8,64,0.0005,0,32,17.9728241
376,26,4,128,0.0002,0,32,17.84118462
376,26,4,128,0.0005,0.12,32,17.52146149
376,26,10,128,0.0002,0.12,72,18.35705566
376,26,4,64,0.0001,0.12,32,17.89488029
376,26,6,64,0.0001,0.12,64,17.88205719
376,26,8,128,0.0001,0.14,32,18.42750549
376,26,6,128,0.0005,0,64,18.38725471
376,26,10,128,0.0005,0.14,32,17.80917168
376,26,4,128,0.0002,0,72,17.83729362
376,26,8,64,0.0002,0,16,18.31567192
376,26,4,64,0.0001,0.14,32,17.89443207
376,26,6,256,0.0005,0.14,16,17.78466034
376,26,8,64,0.0001,0.14,32,18.02271843
376,26,10,256,0.0001,0,16,18.34140968
376,26,6,256,0.0002,0.14,16,18.57443237
376,26,6,128,0.0005,0,32,18.36579323
376,26,6,128,0.0005,0,16,18.35884285
376,26,6,128,0.0005,0,72,18.39481544
376,26,6,128,0.0005,0.12,64,18.39252281
376,26,6,128,0.0005,0.12,32,18.37587547
376,26,6,128,0.0005,0.12,16,18.35866356
376,26,6,128,0.0005,0.12,72,18.39280891
376,26,6,128,0.0005,0.14,64,18.39135551
376,26,6,128,0.0005,0.14,32,18.37181854
376,26,8,256,0.0002,0.14,16,18.37247276
376,26,6,128,0.0005,0.14,16,18.36098289
376,26,10,256,0.0002,0.14,16,18.20130348
376,26,6,128,0.0005,0.14,72,18.3893261
376,26,6,128,0.0001,0,64,18.15392494
376,26,8,256,0.0002,0,16,18.37119865
376,26,6,128,0.0001,0,32,18.15678215
376,26,6,128,0.0001,0,16,18.15560722
376,26,6,256,0.0002,0.14,72,18.56685638
376,26,6,128,0.0001,0,72,18.15507698
376,26,6,128,0.0001,0.12,64,18.15337753
376,26,6,128,0.0001,0.12,32,18.15682983
376,26,6,128,0.0001,0.12,16,18.15620422
376,26,6,128,0.0001,0.12,72,18.15499306
376,26,6,128,0.0001,0.14,64,18.15583611
376,26,6,128,0.0001,0.14,32,18.15652657
376,26,6,128,0.0001,0.14,16,18.15678978
376,26,6,128,0.0001,0.14,72,18.15307426
376,26,6,128,0.0002,0,64,17.76171684
376,26,6,128,0.0002,0,32,17.75630379
230,26,10,128,0.0001,0.12,32,15.03379536
230,26,10,256,0.0005,0.12,32,14.51108456
230,26,6,128,0.0002,0.12,32,15.02916622
230,26,10,256,0.0001,0,64,14.91559696
230,26,8,256,0.0005,0,64,14.54510498
230,26,8,128,0.0001,0.12,72,14.90930939
230,26,8,128,0.0005,0.14,72,14.70982647
230,26,4,128,0.0002,0,16,15.06680679
230,26,8,128,0.0001,0,16,14.89590454
230,26,6,128,0.0001,0.14,64,15.34665203
230,26,4,64,0.0002,0.14,64,15.16470623
230,26,10,64,0.0002,0,64,15.04507732
230,26,6,64,0.0005,0.14,64,15.01185608
230,26,8,64,0.0002,0,32,15.14803791
230,26,4,128,0.0005,0.12,16,14.87667847
230,26,6,128,0.0002,0,16,15.03241444
230,26,8,256,0.0002,0.14,64,14.77081776
230,26,8,256,0.0001,0.12,64,14.7196579
230,26,8,256,0.0005,0,72,14.54693604
230,26,6,256,0.0002,0.14,32,14.55556583
230,26,4,64,0.0001,0.14,64,16.2038517
230,26,6,128,0.0005,0,64,14.82556629
230,26,6,128,0.0005,0,32,14.8434
230,26,6,128,0.0005,0,16,14.83465862
230,26,6,128,0.0005,0,72,14.79514313
230,26,6,128,0.0005,0.12,64,14.70047092
230,26,6,128,0.0005,0.12,32,14.82963276
230,26,6,128,0.0005,0.12,16,14.78293324
230,26,6,128,0.0005,0.12,72,14.71151066
230,26,6,128,0.0005,0.14,64,14.7336092
230,26,6,128,0.0005,0.14,32,14.77927876
230,26,6,128,0.0005,0.14,16,14.82647324
230,26,6,128,0.0005,0.14,72,14.77251053
230,26,6,128,0.0001,0,64,15.34167957
230,26,6,128,0.0001,0,32,15.36443424
230,26,4,64,0.0001,0.14,32,16.21939087
230,26,6,128,0.0001,0,16,15.37101269
230,26,6,128,0.0001,0,72,15.33882523
230,26,6,128,0.0001,0.12,64,15.34131908
230,26,6,128,0.0001,0.12,32,15.36170483
230,26,6,128,0.0001,0.12,16,15.37043381
230,26,6,128,0.0001,0.12,72,15.34395123
230,26,6,128,0.0001,0.14,32,15.35647678
230,26,6,128,0.0001,0.14,16,15.36036205
230,26,6,128,0.0001,0.14,72,15.35181904
230,26,6,128,0.0002,0,64,15.0178709
230,26,6,128,0.0002,0,32,15.02553654
230,26,6,128,0.0002,0,72,15.01235199
230,26,6,128,0.0002,0.12,64,14.9952879
230,26,6,128,0.0002,0.12,16,15.02818775
198,26,4,256,0.0001,0.12,64,13.434062
198,26,6,128,0.0005,0,64,13.49623585
198,26,10,128,0.0005,0.14,16,13.21841812
198,26,10,128,0.0002,0.12,72,13.35087681
198,26,6,256,0.0005,0.12,16,13.45083332
198,26,10,64,0.0002,0.14,64,13.50951099
198,26,10,256,0.0005,0,32,13.30008221
198,26,4,256,0.0005,0.14,64,13.59668255
198,26,10,64,0.0005,0,72,13.32304764
198,26,4,256,0.0001,0,16,13.43945313
198,26,10,64,0.0005,0.12,16,13.42052364
198,26,6,256,0.0001,0,72,13.44863033
198,26,4,128,0.0002,0,16,13.50474262
198,26,6,256,0.0002,0.14,72,13.42985439
198,26,10,256,0.0002,0.12,16,13.32157421
198,26,8,256,0.0005,0.14,72,13.47983837
198,26,4,64,0.0005,0,32,13.33995914
198,26,10,64,0.0005,0.14,32,13.38577652
198,26,10,128,0.0001,0,32,13.50261974
198,26,6,256,0.0001,0.14,16,13.43861485
198,26,8,64,0.0002,0.14,64,13.47045422
198,26,4,64,0.0002,0.14,64,13.17678356
198,26,6,128,0.0005,0,32,13.4611702
198,26,6,128,0.0005,0,16,13.43174362
198,26,6,128,0.0005,0,72,13.46640396
198,26,6,128,0.0005,0.12,64,13.47502041
198,26,6,128,0.0005,0.12,32,13.46280193
198,26,6,128,0.0005,0.12,16,13.4361639
198,26,6,128,0.0005,0.12,72,13.46987438
198,26,6,128,0.0005,0.14,64,13.46824169
198,26,6,128,0.0005,0.14,32,13.4552412
198,26,6,128,0.0005,0.14,16,13.43904591
198,26,6,128,0.0005,0.14,72,13.46511173
198,26,6,128,0.0001,0,64,13.44971085
198,26,6,128,0.0001,0,32,13.45295715
198,26,6,128,0.0001,0,16,13.4608736
198,26,6,128,0.0001,0,72,13.44963932
198,26,6,128,0.0001,0.12,64,13.45089722
198,26,6,128,0.0001,0.12,32,13.45318508
198,26,6,128,0.0001,0.12,16,13.46049786
198,26,6,128,0.0001,0.12,72,13.45115185
198,26,6,128,0.0001,0.14,64,13.44834423
198,26,6,128,0.0001,0.14,32,13.45259953
198,26,6,128,0.0001,0.14,16,13.46062469
198,26,6,128,0.0001,0.14,72,13.45024872
198,26,6,128,0.0002,0,64,13.43282318
198,26,6,128,0.0002,0,32,13.42267895
198,26,6,128,0.0002,0,16,13.43159199
198,26,6,128,0.0002,0,72,13.43317032
198,26,6,128,0.0002,0.12,64,13.43428516
203,26,10,128,0.0005,0,64,12.32704639
203,26,8,128,0.0002,0.14,16,12.63007355
203,26,4,256,0.0005,0.12,64,12.62770081
203,26,10,64,0.0005,0.12,16,12.32023716
203,26,10,64,0.0001,0,72,13.42098618
203,26,6,128,0.0002,0.14,72,12.64069653
203,26,6,128,0.0002,0.14,64,12.63687134
203,26,10,64,0.0001,0.12,72,13.42023468
203,26,6,256,0.0005,0.14,32,12.31513977
203,26,10,128,0.0001,0.12,16,13.1097908
203,26,8,128,0.0001,0.14,16,13.11165905
203,26,8,256,0.0001,0,72,12.78870392
203,26,6,128,0.0001,0.12,72,13.15873051
203,26,6,256,0.0005,0,64,12.36412334
203,26,4,256,0.0001,0.12,32,13.0223732
203,26,4,128,0.0001,0,16,13.21336269
203,26,8,256,0.0002,0,72,12.36446857
203,26,6,128,0.0001,0.14,64,13.1616087
203,26,10,128,0.0002,0.12,72,12.53691196
203,26,8,64,0.0001,0.12,64,13.29913616
203,26,6,128,0.0005,0,64,12.40739727
203,26,6,128,0.0005,0,32,12.47712421
203,26,6,128,0.0005,0,16,12.39229107
203,26,6,128,0.0005,0,72,12.4652071
203,26,6,128,0.0005,0.12,64,12.41972446
203,26,6,128,0.0005,0.12,32,12.45857525
203,26,6,128,0.0005,0.12,16,12.43971348
203,26,6,128,0.0005,0.12,72,12.44429493
203,26,6,128,0.0005,0.14,64,12.41884327
203,26,6,128,0.0005,0.14,32,12.42533112
203,26,6,128,0.0005,0.14,16,12.45256042
203,26,6,128,0.0005,0.14,72,12.40071487
203,26,6,128,0.0001,0,64,13.15973949
203,26,6,128,0.0001,0,32,13.1582613
203,26,6,128,0.0001,0,16,13.16729641
203,26,6,128,0.0001,0,72,13.15987492
203,26,6,128,0.0001,0.12,64,13.16025829
203,26,6,128,0.0001,0.12,32,13.15964031
203,26,6,128,0.0001,0.12,16,13.16674519
203,26,6,128,0.0001,0.14,32,13.15834522
203,26,6,128,0.0001,0.14,16,13.16958618
203,26,6,128,0.0001,0.14,72,13.1569109
203,26,6,128,0.0002,0,64,12.63781261
203,26,6,128,0.0002,0,32,12.63409138
203,26,6,128,0.0002,0,16,12.65028381
203,26,6,128,0.0002,0,72,12.63790989
203,26,6,128,0.0002,0.12,64,12.63875294
203,26,6,128,0.0002,0.12,32,12.6329155
203,26,6,128,0.0002,0.12,16,12.65106297
203,26,6,128,0.0002,0.12,72,12.63951111
248,26,4,128,0.0001,0,64,18.10414886
248,26,6,128,0.0002,0.14,64,18.52967644
248,26,4,64,0.0001,0.14,32,17.67099571
248,26,8,128,0.0002,0,72,18.91054535
248,26,8,256,0.0002,0.14,16,19.15332031
248,26,6,128,0.0002,0.12,32,18.51984978
248,26,4,128,0.0002,0.12,16,18.28078079
248,26,4,128,0.0005,0.12,72,18.70010567
248,26,10,128,0.0002,0.12,16,19.0956955
248,26,10,256,0.0002,0,32,19.42762184
248,26,8,64,0.0001,0,72,18.24096489
248,26,8,256,0.0005,0.12,32,19.50555992
248,26,6,256,0.0001,0,64,18.57243919
248,26,10,128,0.0005,0.14,64,19.36639977
248,26,10,256,0.0005,0,64,19.55094719
248,26,6,256,0.0002,0.12,72,18.73285484
248,26,10,256,0.0001,0.14,64,19.06841469
248,26,6,128,0.0005,0.14,72,19.0398941
248,26,6,256,0.0002,0,64,18.73139
